,Dia,Mes,Year,RangoHora,Aforo,HoraDes,HoraHas,FechaDes,FechaHas,Festivo
1097,18,8,2016,20-24 ,29.0,20,24 ,2016-08-18 20:00:00,2016-08-18 23:59:00,False
1098,19,8,2016,0-6,9.0,0,6,2016-08-19 00:00:00,2016-08-19 05:59:00,False
1099,19,8,2016,6-9,576.0,6,9,2016-08-19 06:00:00,2016-08-19 08:59:00,False
1100,19,8,2016,9-14 ,2066.0,9,14 ,2016-08-19 09:00:00,2016-08-19 13:59:00,False
1101,19,8,2016,14-18 ,1028.0,14,18 ,2016-08-19 14:00:00,2016-08-19 17:59:00,False
1102,19,8,2016,18-20 ,241.0,18,20 ,2016-08-19 18:00:00,2016-08-19 19:59:00,False
1103,19,8,2016,20-24 ,11.0,20,24 ,2016-08-19 20:00:00,2016-08-19 23:59:00,False
1104,20,8,2016,0-6,0.0,0,6,2016-08-20 00:00:00,2016-08-20 05:59:00,False
1105,20,8,2016,6-9,152.0,6,9,2016-08-20 06:00:00,2016-08-20 08:59:00,False
1106,20,8,2016,9-14 ,608.0,9,14 ,2016-08-20 09:00:00,2016-08-20 13:59:00,False
1107,20,8,2016,14-18 ,260.0,14,18 ,2016-08-20 14:00:00,2016-08-20 17:59:00,False
1108,20,8,2016,18-20 ,31.0,18,20 ,2016-08-20 18:00:00,2016-08-20 19:59:00,False
1109,20,8,2016,20-24 ,0.0,20,24 ,2016-08-20 20:00:00,2016-08-20 23:59:00,False
1110,21,8,2016,0-6,9.0,0,6,2016-08-21 00:00:00,2016-08-21 05:59:00,False
1111,21,8,2016,6-9,6.0,6,9,2016-08-21 06:00:00,2016-08-21 08:59:00,False
1112,21,8,2016,9-14 ,21.0,9,14 ,2016-08-21 09:00:00,2016-08-21 13:59:00,False
1113,21,8,2016,14-18 ,23.0,14,18 ,2016-08-21 14:00:00,2016-08-21 17:59:00,False
1114,21,8,2016,18-20 ,0.0,18,20 ,2016-08-21 18:00:00,2016-08-21 19:59:00,False
1115,21,8,2016,20-24 ,0.0,20,24 ,2016-08-21 20:00:00,2016-08-21 23:59:00,False
1116,22,8,2016,0-6,4.0,0,6,2016-08-22 00:00:00,2016-08-22 05:59:00,False
1117,22,8,2016,6-9,584.0,6,9,2016-08-22 06:00:00,2016-08-22 08:59:00,False
1118,22,8,2016,9-14 ,2625.0,9,14 ,2016-08-22 09:00:00,2016-08-22 13:59:00,False
1119,22,8,2016,14-18 ,1708.0,14,18 ,2016-08-22 14:00:00,2016-08-22 17:59:00,False
1120,22,8,2016,18-20 ,247.0,18,20 ,2016-08-22 18:00:00,2016-08-22 19:59:00,False
1121,22,8,2016,20-24 ,10.0,20,24 ,2016-08-22 20:00:00,2016-08-22 23:59:00,False
1122,23,8,2016,0-6,11.0,0,6,2016-08-23 00:00:00,2016-08-23 05:59:00,False
1123,23,8,2016,6-9,561.0,6,9,2016-08-23 06:00:00,2016-08-23 08:59:00,False
1124,23,8,2016,9-14 ,2273.0,9,14 ,2016-08-23 09:00:00,2016-08-23 13:59:00,False
1125,23,8,2016,14-18 ,1564.0,14,18 ,2016-08-23 14:00:00,2016-08-23 17:59:00,False
1126,23,8,2016,18-20 ,304.0,18,20 ,2016-08-23 18:00:00,2016-08-23 19:59:00,False
1127,23,8,2016,20-24 ,20.0,20,24 ,2016-08-23 20:00:00,2016-08-23 23:59:00,False
1128,24,8,2016,0-6,7.0,0,6,2016-08-24 00:00:00,2016-08-24 05:59:00,False
1129,24,8,2016,6-9,562.0,6,9,2016-08-24 06:00:00,2016-08-24 08:59:00,False
1130,24,8,2016,9-14 ,2461.0,9,14 ,2016-08-24 09:00:00,2016-08-24 13:59:00,False
1131,24,8,2016,14-18 ,1610.0,14,18 ,2016-08-24 14:00:00,2016-08-24 17:59:00,False
1132,24,8,2016,18-20 ,224.0,18,20 ,2016-08-24 18:00:00,2016-08-24 19:59:00,False
1133,24,8,2016,20-24 ,8.0,20,24 ,2016-08-24 20:00:00,2016-08-24 23:59:00,False
1134,25,8,2016,0-6,12.0,0,6,2016-08-25 00:00:00,2016-08-25 05:59:00,False
1135,25,8,2016,6-9,551.0,6,9,2016-08-25 06:00:00,2016-08-25 08:59:00,False
1136,25,8,2016,9-14 ,2305.0,9,14 ,2016-08-25 09:00:00,2016-08-25 13:59:00,False
1137,25,8,2016,14-18 ,1223.0,14,18 ,2016-08-25 14:00:00,2016-08-25 17:59:00,False
1138,25,8,2016,18-20 ,184.0,18,20 ,2016-08-25 18:00:00,2016-08-25 19:59:00,False
1139,25,8,2016,20-24 ,26.0,20,24 ,2016-08-25 20:00:00,2016-08-25 23:59:00,False
1140,26,8,2016,0-6,3.0,0,6,2016-08-26 00:00:00,2016-08-26 05:59:00,False
1141,26,8,2016,6-9,422.0,6,9,2016-08-26 06:00:00,2016-08-26 08:59:00,False
1142,26,8,2016,9-14 ,1599.0,9,14 ,2016-08-26 09:00:00,2016-08-26 13:59:00,False
1143,26,8,2016,14-18 ,801.0,14,18 ,2016-08-26 14:00:00,2016-08-26 17:59:00,False
1144,26,8,2016,18-20 ,138.0,18,20 ,2016-08-26 18:00:00,2016-08-26 19:59:00,False
1145,26,8,2016,20-24 ,5.0,20,24 ,2016-08-26 20:00:00,2016-08-26 23:59:00,False
1146,27,8,2016,0-6,2.0,0,6,2016-08-27 00:00:00,2016-08-27 05:59:00,False
1147,27,8,2016,6-9,79.0,6,9,2016-08-27 06:00:00,2016-08-27 08:59:00,False
1148,27,8,2016,9-14 ,526.0,9,14 ,2016-08-27 09:00:00,2016-08-27 13:59:00,False
1149,27,8,2016,14-18 ,234.0,14,18 ,2016-08-27 14:00:00,2016-08-27 17:59:00,False
1150,27,8,2016,18-20 ,32.0,18,20 ,2016-08-27 18:00:00,2016-08-27 19:59:00,False
1151,27,8,2016,20-24 ,0.0,20,24 ,2016-08-27 20:00:00,2016-08-27 23:59:00,False
1152,29,8,2016,0-6,9.0,0,6,2016-08-29 00:00:00,2016-08-29 05:59:00,False
1153,29,8,2016,6-9,534.0,6,9,2016-08-29 06:00:00,2016-08-29 08:59:00,False
1154,29,8,2016,9-14 ,1553.0,9,14 ,2016-08-29 09:00:00,2016-08-29 13:59:00,False
1155,29,8,2016,14-18 ,1037.0,14,18 ,2016-08-29 14:00:00,2016-08-29 17:59:00,False
1156,29,8,2016,18-20 ,178.0,18,20 ,2016-08-29 18:00:00,2016-08-29 19:59:00,False
1157,29,8,2016,20-24 ,10.0,20,24 ,2016-08-29 20:00:00,2016-08-29 23:59:00,False
1158,30,8,2016,0-6,3.0,0,6,2016-08-30 00:00:00,2016-08-30 05:59:00,False
1159,30,8,2016,6-9,506.0,6,9,2016-08-30 06:00:00,2016-08-30 08:59:00,False
1160,30,8,2016,9-14 ,1511.0,9,14 ,2016-08-30 09:00:00,2016-08-30 13:59:00,False
1161,30,8,2016,14-18 ,1007.0,14,18 ,2016-08-30 14:00:00,2016-08-30 17:59:00,False
1162,30,8,2016,18-20 ,175.0,18,20 ,2016-08-30 18:00:00,2016-08-30 19:59:00,False
1163,30,8,2016,20-24 ,29.0,20,24 ,2016-08-30 20:00:00,2016-08-30 23:59:00,False
1164,31,8,2016,0-6,3.0,0,6,2016-08-31 00:00:00,2016-08-31 05:59:00,False
1165,31,8,2016,6-9,415.0,6,9,2016-08-31 06:00:00,2016-08-31 08:59:00,False
1166,31,8,2016,9-14 ,1517.0,9,14 ,2016-08-31 09:00:00,2016-08-31 13:59:00,False
1167,31,8,2016,14-18 ,1003.0,14,18 ,2016-08-31 14:00:00,2016-08-31 17:59:00,False
1168,31,8,2016,18-20 ,154.0,18,20 ,2016-08-31 18:00:00,2016-08-31 19:59:00,False
1169,31,8,2016,20-24 ,20.0,20,24 ,2016-08-31 20:00:00,2016-08-31 23:59:00,False
1170,1,9,2016,0-6,5.0,0,6,2016-09-01 00:00:00,2016-09-01 05:59:00,False
1171,1,9,2016,6-9,441.0,6,9,2016-09-01 06:00:00,2016-09-01 08:59:00,False
1172,1,9,2016,9-14 ,1847.0,9,14 ,2016-09-01 09:00:00,2016-09-01 13:59:00,False
1173,1,9,2016,14-18 ,1011.0,14,18 ,2016-09-01 14:00:00,2016-09-01 17:59:00,False
1174,1,9,2016,18-20 ,157.0,18,20 ,2016-09-01 18:00:00,2016-09-01 19:59:00,False
1175,1,9,2016,20-24 ,8.0,20,24 ,2016-09-01 20:00:00,2016-09-01 23:59:00,False
1176,2,9,2016,0-6,4.0,0,6,2016-09-02 00:00:00,2016-09-02 05:59:00,False
1177,2,9,2016,6-9,396.0,6,9,2016-09-02 06:00:00,2016-09-02 08:59:00,False
1178,2,9,2016,9-14 ,2061.0,9,14 ,2016-09-02 09:00:00,2016-09-02 13:59:00,False
1179,2,9,2016,14-18 ,624.0,14,18 ,2016-09-02 14:00:00,2016-09-02 17:59:00,False
1180,2,9,2016,18-20 ,130.0,18,20 ,2016-09-02 18:00:00,2016-09-02 19:59:00,False
1181,2,9,2016,20-24 ,91.0,20,24 ,2016-09-02 20:00:00,2016-09-02 23:59:00,False
1182,3,9,2016,0-6,0.0,0,6,2016-09-03 00:00:00,2016-09-03 05:59:00,False
1183,3,9,2016,6-9,124.0,6,9,2016-09-03 06:00:00,2016-09-03 08:59:00,False
1184,3,9,2016,9-14 ,396.0,9,14 ,2016-09-03 09:00:00,2016-09-03 13:59:00,False
1185,3,9,2016,14-18 ,106.0,14,18 ,2016-09-03 14:00:00,2016-09-03 17:59:00,False
1186,3,9,2016,18-20 ,6.0,18,20 ,2016-09-03 18:00:00,2016-09-03 19:59:00,False
1187,3,9,2016,20-24 ,0.0,20,24 ,2016-09-03 20:00:00,2016-09-03 23:59:00,False
1188,5,9,2016,0-6,8.0,0,6,2016-09-05 00:00:00,2016-09-05 05:59:00,False
1189,5,9,2016,6-9,465.0,6,9,2016-09-05 06:00:00,2016-09-05 08:59:00,False
1190,5,9,2016,9-14 ,1726.0,9,14 ,2016-09-05 09:00:00,2016-09-05 13:59:00,False
1191,5,9,2016,14-18 ,1071.0,14,18 ,2016-09-05 14:00:00,2016-09-05 17:59:00,False
1192,5,9,2016,18-20 ,244.0,18,20 ,2016-09-05 18:00:00,2016-09-05 19:59:00,False
1193,5,9,2016,20-24 ,14.0,20,24 ,2016-09-05 20:00:00,2016-09-05 23:59:00,False
1194,6,9,2016,0-6,6.0,0,6,2016-09-06 00:00:00,2016-09-06 05:59:00,False
1195,6,9,2016,6-9,421.0,6,9,2016-09-06 06:00:00,2016-09-06 08:59:00,False
1196,6,9,2016,9-14 ,1806.0,9,14 ,2016-09-06 09:00:00,2016-09-06 13:59:00,False
1197,6,9,2016,14-18 ,1201.0,14,18 ,2016-09-06 14:00:00,2016-09-06 17:59:00,False
1198,6,9,2016,18-20 ,141.0,18,20 ,2016-09-06 18:00:00,2016-09-06 19:59:00,False
1199,6,9,2016,20-24 ,14.0,20,24 ,2016-09-06 20:00:00,2016-09-06 23:59:00,False
1200,7,9,2016,0-6,12.0,0,6,2016-09-07 00:00:00,2016-09-07 05:59:00,False
1201,7,9,2016,6-9,426.0,6,9,2016-09-07 06:00:00,2016-09-07 08:59:00,False
1202,7,9,2016,9-14 ,1678.0,9,14 ,2016-09-07 09:00:00,2016-09-07 13:59:00,False
1203,7,9,2016,14-18 ,1013.0,14,18 ,2016-09-07 14:00:00,2016-09-07 17:59:00,False
1204,7,9,2016,18-20 ,145.0,18,20 ,2016-09-07 18:00:00,2016-09-07 19:59:00,False
1205,7,9,2016,20-24 ,11.0,20,24 ,2016-09-07 20:00:00,2016-09-07 23:59:00,False
1206,8,9,2016,0-6,7.0,0,6,2016-09-08 00:00:00,2016-09-08 05:59:00,False
1207,8,9,2016,6-9,442.0,6,9,2016-09-08 06:00:00,2016-09-08 08:59:00,False
1208,8,9,2016,9-14 ,1384.0,9,14 ,2016-09-08 09:00:00,2016-09-08 13:59:00,False
1209,8,9,2016,14-18 ,986.0,14,18 ,2016-09-08 14:00:00,2016-09-08 17:59:00,False
1210,8,9,2016,18-20 ,196.0,18,20 ,2016-09-08 18:00:00,2016-09-08 19:59:00,False
1211,8,9,2016,20-24 ,26.0,20,24 ,2016-09-08 20:00:00,2016-09-08 23:59:00,False
1212,9,9,2016,0-6,7.0,0,6,2016-09-09 00:00:00,2016-09-09 05:59:00,False
1213,9,9,2016,6-9,488.0,6,9,2016-09-09 06:00:00,2016-09-09 08:59:00,False
1214,9,9,2016,9-14 ,1705.0,9,14 ,2016-09-09 09:00:00,2016-09-09 13:59:00,False
1215,9,9,2016,14-18 ,723.0,14,18 ,2016-09-09 14:00:00,2016-09-09 17:59:00,False
1216,9,9,2016,18-20 ,91.0,18,20 ,2016-09-09 18:00:00,2016-09-09 19:59:00,False
1217,9,9,2016,20-24 ,23.0,20,24 ,2016-09-09 20:00:00,2016-09-09 23:59:00,False
1218,10,9,2016,0-6,2.0,0,6,2016-09-10 00:00:00,2016-09-10 05:59:00,False
1219,10,9,2016,6-9,79.0,6,9,2016-09-10 06:00:00,2016-09-10 08:59:00,False
1220,10,9,2016,9-14 ,367.0,9,14 ,2016-09-10 09:00:00,2016-09-10 13:59:00,False
1221,10,9,2016,14-18 ,147.0,14,18 ,2016-09-10 14:00:00,2016-09-10 17:59:00,False
1222,10,9,2016,18-20 ,8.0,18,20 ,2016-09-10 18:00:00,2016-09-10 19:59:00,False
1223,10,9,2016,20-24 ,0.0,20,24 ,2016-09-10 20:00:00,2016-09-10 23:59:00,False
1224,12,9,2016,0-6,3.0,0,6,2016-09-12 00:00:00,2016-09-12 05:59:00,False
1225,12,9,2016,6-9,455.0,6,9,2016-09-12 06:00:00,2016-09-12 08:59:00,False
1226,12,9,2016,9-14 ,1854.0,9,14 ,2016-09-12 09:00:00,2016-09-12 13:59:00,False
1227,12,9,2016,14-18 ,1235.0,14,18 ,2016-09-12 14:00:00,2016-09-12 17:59:00,False
1228,12,9,2016,18-20 ,194.0,18,20 ,2016-09-12 18:00:00,2016-09-12 19:59:00,False
1229,12,9,2016,20-24 ,22.0,20,24 ,2016-09-12 20:00:00,2016-09-12 23:59:00,False
1230,13,9,2016,0-6,11.0,0,6,2016-09-13 00:00:00,2016-09-13 05:59:00,False
1231,13,9,2016,6-9,392.0,6,9,2016-09-13 06:00:00,2016-09-13 08:59:00,False
1232,13,9,2016,9-14 ,1645.0,9,14 ,2016-09-13 09:00:00,2016-09-13 13:59:00,False
1233,13,9,2016,14-18 ,1331.0,14,18 ,2016-09-13 14:00:00,2016-09-13 17:59:00,False
1234,13,9,2016,18-20 ,176.0,18,20 ,2016-09-13 18:00:00,2016-09-13 19:59:00,False
1235,13,9,2016,20-24 ,16.0,20,24 ,2016-09-13 20:00:00,2016-09-13 23:59:00,False
1236,14,9,2016,0-6,8.0,0,6,2016-09-14 00:00:00,2016-09-14 05:59:00,False
1237,14,9,2016,6-9,460.0,6,9,2016-09-14 06:00:00,2016-09-14 08:59:00,False
1238,14,9,2016,9-14 ,1758.0,9,14 ,2016-09-14 09:00:00,2016-09-14 13:59:00,False
1239,14,9,2016,14-18 ,1012.0,14,18 ,2016-09-14 14:00:00,2016-09-14 17:59:00,False
1240,14,9,2016,18-20 ,468.0,18,20 ,2016-09-14 18:00:00,2016-09-14 19:59:00,False
1241,14,9,2016,20-24 ,12.0,20,24 ,2016-09-14 20:00:00,2016-09-14 23:59:00,False
1242,15,9,2016,0-6,10.0,0,6,2016-09-15 00:00:00,2016-09-15 05:59:00,False
1243,15,9,2016,6-9,485.0,6,9,2016-09-15 06:00:00,2016-09-15 08:59:00,False
1244,15,9,2016,9-14 ,2026.0,9,14 ,2016-09-15 09:00:00,2016-09-15 13:59:00,False
1245,15,9,2016,14-18 ,1217.0,14,18 ,2016-09-15 14:00:00,2016-09-15 17:59:00,False
1246,15,9,2016,18-20 ,220.0,18,20 ,2016-09-15 18:00:00,2016-09-15 19:59:00,False
1247,15,9,2016,20-24 ,21.0,20,24 ,2016-09-15 20:00:00,2016-09-15 23:59:00,False
1248,16,9,2016,0-6,10.0,0,6,2016-09-16 00:00:00,2016-09-16 05:59:00,False
1249,16,9,2016,6-9,374.0,6,9,2016-09-16 06:00:00,2016-09-16 08:59:00,False
1250,16,9,2016,9-14 ,1475.0,9,14 ,2016-09-16 09:00:00,2016-09-16 13:59:00,False
1251,16,9,2016,14-18 ,694.0,14,18 ,2016-09-16 14:00:00,2016-09-16 17:59:00,False
1252,16,9,2016,18-20 ,106.0,18,20 ,2016-09-16 18:00:00,2016-09-16 19:59:00,False
1253,16,9,2016,20-24 ,32.0,20,24 ,2016-09-16 20:00:00,2016-09-16 23:59:00,False
1254,17,9,2016,0-6,3.0,0,6,2016-09-17 00:00:00,2016-09-17 05:59:00,False
1255,17,9,2016,6-9,75.0,6,9,2016-09-17 06:00:00,2016-09-17 08:59:00,False
1256,17,9,2016,9-14 ,323.0,9,14 ,2016-09-17 09:00:00,2016-09-17 13:59:00,False
1257,17,9,2016,14-18 ,198.0,14,18 ,2016-09-17 14:00:00,2016-09-17 17:59:00,False
1258,17,9,2016,18-20 ,11.0,18,20 ,2016-09-17 18:00:00,2016-09-17 19:59:00,False
1259,17,9,2016,20-24 ,0.0,20,24 ,2016-09-17 20:00:00,2016-09-17 23:59:00,False
1260,19,9,2016,0-6,5.0,0,6,2016-09-19 00:00:00,2016-09-19 05:59:00,False
1261,19,9,2016,6-9,475.0,6,9,2016-09-19 06:00:00,2016-09-19 08:59:00,False
1262,19,9,2016,9-14 ,1955.0,9,14 ,2016-09-19 09:00:00,2016-09-19 13:59:00,False
1263,19,9,2016,14-18 ,1099.0,14,18 ,2016-09-19 14:00:00,2016-09-19 17:59:00,False
1264,19,9,2016,18-20 ,161.0,18,20 ,2016-09-19 18:00:00,2016-09-19 19:59:00,False
1265,19,9,2016,20-24 ,16.0,20,24 ,2016-09-19 20:00:00,2016-09-19 23:59:00,False
1266,20,9,2016,0-6,5.0,0,6,2016-09-20 00:00:00,2016-09-20 05:59:00,False
1267,20,9,2016,6-9,572.0,6,9,2016-09-20 06:00:00,2016-09-20 08:59:00,False
1268,20,9,2016,9-14 ,1300.0,9,14 ,2016-09-20 09:00:00,2016-09-20 13:59:00,False
1269,20,9,2016,14-18 ,837.0,14,18 ,2016-09-20 14:00:00,2016-09-20 17:59:00,False
1270,20,9,2016,18-20 ,145.0,18,20 ,2016-09-20 18:00:00,2016-09-20 19:59:00,False
1271,20,9,2016,20-24 ,19.0,20,24 ,2016-09-20 20:00:00,2016-09-20 23:59:00,False
1272,21,9,2016,0-6,4.0,0,6,2016-09-21 00:00:00,2016-09-21 05:59:00,False
1273,21,9,2016,6-9,379.0,6,9,2016-09-21 06:00:00,2016-09-21 08:59:00,False
1274,21,9,2016,9-14 ,1405.0,9,14 ,2016-09-21 09:00:00,2016-09-21 13:59:00,False
1275,21,9,2016,14-18 ,944.0,14,18 ,2016-09-21 14:00:00,2016-09-21 17:59:00,False
1276,21,9,2016,18-20 ,163.0,18,20 ,2016-09-21 18:00:00,2016-09-21 19:59:00,False
1277,21,9,2016,20-24 ,25.0,20,24 ,2016-09-21 20:00:00,2016-09-21 23:59:00,False
1278,22,9,2016,0-6,3.0,0,6,2016-09-22 00:00:00,2016-09-22 05:59:00,False
1279,22,9,2016,6-9,386.0,6,9,2016-09-22 06:00:00,2016-09-22 08:59:00,False
1280,22,9,2016,9-14 ,1389.0,9,14 ,2016-09-22 09:00:00,2016-09-22 13:59:00,False
1281,22,9,2016,14-18 ,811.0,14,18 ,2016-09-22 14:00:00,2016-09-22 17:59:00,False
1282,22,9,2016,18-20 ,179.0,18,20 ,2016-09-22 18:00:00,2016-09-22 19:59:00,False
1283,22,9,2016,20-24 ,24.0,20,24 ,2016-09-22 20:00:00,2016-09-22 23:59:00,False
1284,23,9,2016,0-6,8.0,0,6,2016-09-23 00:00:00,2016-09-23 05:59:00,False
1285,23,9,2016,6-9,376.0,6,9,2016-09-23 06:00:00,2016-09-23 08:59:00,False
1286,23,9,2016,9-14 ,1393.0,9,14 ,2016-09-23 09:00:00,2016-09-23 13:59:00,False
1287,23,9,2016,14-18 ,602.0,14,18 ,2016-09-23 14:00:00,2016-09-23 17:59:00,False
1288,23,9,2016,18-20 ,66.0,18,20 ,2016-09-23 18:00:00,2016-09-23 19:59:00,False
1289,23,9,2016,20-24 ,20.0,20,24 ,2016-09-23 20:00:00,2016-09-23 23:59:00,False
1290,24,9,2016,0-6,1.0,0,6,2016-09-24 00:00:00,2016-09-24 05:59:00,False
1291,24,9,2016,6-9,109.0,6,9,2016-09-24 06:00:00,2016-09-24 08:59:00,False
1292,24,9,2016,9-14 ,368.0,9,14 ,2016-09-24 09:00:00,2016-09-24 13:59:00,False
1293,24,9,2016,14-18 ,171.0,14,18 ,2016-09-24 14:00:00,2016-09-24 17:59:00,False
1294,24,9,2016,18-20 ,18.0,18,20 ,2016-09-24 18:00:00,2016-09-24 19:59:00,False
1295,24,9,2016,20-24 ,0.0,20,24 ,2016-09-24 20:00:00,2016-09-24 23:59:00,False
1296,26,9,2016,0-6,5.0,0,6,2016-09-26 00:00:00,2016-09-26 05:59:00,False
1297,26,9,2016,6-9,514.0,6,9,2016-09-26 06:00:00,2016-09-26 08:59:00,False
1298,26,9,2016,9-14 ,1938.0,9,14 ,2016-09-26 09:00:00,2016-09-26 13:59:00,False
1299,26,9,2016,14-18 ,1228.0,14,18 ,2016-09-26 14:00:00,2016-09-26 17:59:00,False
1300,26,9,2016,18-20 ,195.0,18,20 ,2016-09-26 18:00:00,2016-09-26 19:59:00,False
1301,26,9,2016,20-24 ,28.0,20,24 ,2016-09-26 20:00:00,2016-09-26 23:59:00,False
1302,27,9,2016,0-6,3.0,0,6,2016-09-27 00:00:00,2016-09-27 05:59:00,False
1303,27,9,2016,6-9,463.0,6,9,2016-09-27 06:00:00,2016-09-27 08:59:00,False
1304,27,9,2016,9-14 ,1913.0,9,14 ,2016-09-27 09:00:00,2016-09-27 13:59:00,False
1305,27,9,2016,14-18 ,1091.0,14,18 ,2016-09-27 14:00:00,2016-09-27 17:59:00,False
1306,27,9,2016,18-20 ,194.0,18,20 ,2016-09-27 18:00:00,2016-09-27 19:59:00,False
1307,27,9,2016,20-24 ,13.0,20,24 ,2016-09-27 20:00:00,2016-09-27 23:59:00,False
1308,28,9,2016,0-6,6.0,0,6,2016-09-28 00:00:00,2016-09-28 05:59:00,False
1309,28,9,2016,6-9,530.0,6,9,2016-09-28 06:00:00,2016-09-28 08:59:00,False
1310,28,9,2016,9-14 ,2270.0,9,14 ,2016-09-28 09:00:00,2016-09-28 13:59:00,False
1311,28,9,2016,14-18 ,1176.0,14,18 ,2016-09-28 14:00:00,2016-09-28 17:59:00,False
1312,28,9,2016,18-20 ,170.0,18,20 ,2016-09-28 18:00:00,2016-09-28 19:59:00,False
1313,28,9,2016,20-24 ,11.0,20,24 ,2016-09-28 20:00:00,2016-09-28 23:59:00,False
1314,29,9,2016,0-6,10.0,0,6,2016-09-29 00:00:00,2016-09-29 05:59:00,False
1315,29,9,2016,6-9,513.0,6,9,2016-09-29 06:00:00,2016-09-29 08:59:00,False
1316,29,9,2016,9-14 ,1946.0,9,14 ,2016-09-29 09:00:00,2016-09-29 13:59:00,False
1317,29,9,2016,14-18 ,1200.0,14,18 ,2016-09-29 14:00:00,2016-09-29 17:59:00,False
1318,29,9,2016,18-20 ,225.0,18,20 ,2016-09-29 18:00:00,2016-09-29 19:59:00,False
1319,29,9,2016,20-24 ,30.0,20,24 ,2016-09-29 20:00:00,2016-09-29 23:59:00,False
1320,30,9,2016,0-6,3.0,0,6,2016-09-30 00:00:00,2016-09-30 05:59:00,False
1321,30,9,2016,6-9,469.0,6,9,2016-09-30 06:00:00,2016-09-30 08:59:00,False
1322,30,9,2016,9-14 ,1631.0,9,14 ,2016-09-30 09:00:00,2016-09-30 13:59:00,False
1323,30,9,2016,14-18 ,870.0,14,18 ,2016-09-30 14:00:00,2016-09-30 17:59:00,False
1324,30,9,2016,18-20 ,118.0,18,20 ,2016-09-30 18:00:00,2016-09-30 19:59:00,False
1325,30,9,2016,20-24 ,29.0,20,24 ,2016-09-30 20:00:00,2016-09-30 23:59:00,False
1326,1,10,2016,0-6,2.0,0,6,2016-10-01 00:00:00,2016-10-01 05:59:00,False
1327,1,10,2016,6-9,102.0,6,9,2016-10-01 06:00:00,2016-10-01 08:59:00,False
1328,1,10,2016,9-14 ,515.0,9,14 ,2016-10-01 09:00:00,2016-10-01 13:59:00,False
1329,1,10,2016,14-18 ,258.0,14,18 ,2016-10-01 14:00:00,2016-10-01 17:59:00,False
1330,1,10,2016,18-20 ,15.0,18,20 ,2016-10-01 18:00:00,2016-10-01 19:59:00,False
1331,1,10,2016,20-24 ,0.0,20,24 ,2016-10-01 20:00:00,2016-10-01 23:59:00,False
1332,3,10,2016,0-6,1.0,0,6,2016-10-03 00:00:00,2016-10-03 05:59:00,False
1333,3,10,2016,6-9,565.0,6,9,2016-10-03 06:00:00,2016-10-03 08:59:00,False
1334,3,10,2016,9-14 ,1960.0,9,14 ,2016-10-03 09:00:00,2016-10-03 13:59:00,False
1335,3,10,2016,14-18 ,1157.0,14,18 ,2016-10-03 14:00:00,2016-10-03 17:59:00,False
1336,3,10,2016,18-20 ,233.0,18,20 ,2016-10-03 18:00:00,2016-10-03 19:59:00,False
1337,3,10,2016,20-24 ,28.0,20,24 ,2016-10-03 20:00:00,2016-10-03 23:59:00,False
1338,4,10,2016,0-6,3.0,0,6,2016-10-04 00:00:00,2016-10-04 05:59:00,False
1339,4,10,2016,6-9,552.0,6,9,2016-10-04 06:00:00,2016-10-04 08:59:00,False
1340,4,10,2016,9-14 ,1945.0,9,14 ,2016-10-04 09:00:00,2016-10-04 13:59:00,False
1341,4,10,2016,14-18 ,1262.0,14,18 ,2016-10-04 14:00:00,2016-10-04 17:59:00,False
1342,4,10,2016,18-20 ,197.0,18,20 ,2016-10-04 18:00:00,2016-10-04 19:59:00,False
1343,4,10,2016,20-24 ,18.0,20,24 ,2016-10-04 20:00:00,2016-10-04 23:59:00,False
1344,5,10,2016,0-6,4.0,0,6,2016-10-05 00:00:00,2016-10-05 05:59:00,False
1345,5,10,2016,6-9,596.0,6,9,2016-10-05 06:00:00,2016-10-05 08:59:00,False
1346,5,10,2016,9-14 ,1974.0,9,14 ,2016-10-05 09:00:00,2016-10-05 13:59:00,False
1347,5,10,2016,14-18 ,1204.0,14,18 ,2016-10-05 14:00:00,2016-10-05 17:59:00,False
1348,5,10,2016,18-20 ,243.0,18,20 ,2016-10-05 18:00:00,2016-10-05 19:59:00,False
1349,5,10,2016,20-24 ,31.0,20,24 ,2016-10-05 20:00:00,2016-10-05 23:59:00,False
1350,6,10,2016,0-6,2.0,0,6,2016-10-06 00:00:00,2016-10-06 05:59:00,False
1351,6,10,2016,6-9,539.0,6,9,2016-10-06 06:00:00,2016-10-06 08:59:00,False
1352,6,10,2016,9-14 ,1889.0,9,14 ,2016-10-06 09:00:00,2016-10-06 13:59:00,False
1353,6,10,2016,14-18 ,1100.0,14,18 ,2016-10-06 14:00:00,2016-10-06 17:59:00,False
1354,6,10,2016,18-20 ,166.0,18,20 ,2016-10-06 18:00:00,2016-10-06 19:59:00,False
1355,6,10,2016,20-24 ,16.0,20,24 ,2016-10-06 20:00:00,2016-10-06 23:59:00,False
1356,7,10,2016,0-6,10.0,0,6,2016-10-07 00:00:00,2016-10-07 05:59:00,False
1357,7,10,2016,6-9,508.0,6,9,2016-10-07 06:00:00,2016-10-07 08:59:00,False
1358,7,10,2016,9-14 ,1799.0,9,14 ,2016-10-07 09:00:00,2016-10-07 13:59:00,False
1359,7,10,2016,14-18 ,710.0,14,18 ,2016-10-07 14:00:00,2016-10-07 17:59:00,False
